id,name_cn,rank,total
286123,高达创形者 再起,2412,736
286124,剧场版 高达G之复国运动 II 贝尔利出击,1299,202
286125,剧场版 高达G之复国运动 III 来自宇宙的遗产,830,148
286126,剧场版 高达G之复国运动 Ⅳ 在激斗中呼唤爱,280,115
286127,剧场版 高达G之复国运动 Ⅴ 越过死线,664,94
286132,巴加的工作室 ～巴加眼中的海洋～,855,422
286177,平凡职业造就世界最强,7578,2764
286238,鲁邦三世 THE FIRST,3576,182
286263,出包日记～・妹 动画版,2149,89
286339,眷思量,3196,141
286650,ARTE,5469,668
286775,织田肉桂信长,4215,425
286963,假如…？ 第一季,2948,191
286967,游戏王SEVENS,3823,165
287316,快把我哥带走3,3741,81
287488,佐贺偶像是传奇 复仇,481,4747
287615,浦岛坂田船的日常,5618,53
287631,真夜中の誘戯 -ノーラver.-,4399,58
288010,神田川JET GIRLS,7027,308
288025,珍爱绝顶♡,4534,343
288311,香蕉喵 不可思议的伙伴们,4725,61
288940,XL上司。,7296,267
288956,母娘乱馆,6456,272
289031,拳愿阿修罗 Part 2,1091,724
289054,排球少年 陆 VS 空,2011,398
289101,天官赐福,7463,322
289119,偶像活动 on Parade,4099,59
289131,A3！满开剧团 秋&amp;冬,4882,75
289138,岸边露伴一动不动 OVA,1030,1760
289145,NULL &amp; PETA,3890,375
289310,ANOTHER WORLD,2682,979
289601,世界第一初恋～求婚篇～,4320,87
289672,天华百剑 ～欢迎来到铭治馆！～,6739,88
289829,甜梦猫,758,307
289839,デカくてエッチな俺の姉,5348,212
289856,巨虫列岛,7582,228
289860,ラブホリック～魅惑の乙女と白濁カンケイ～ THE ANIMATION,4939,282
289906,盾之勇者成名录 第二季,7504,1473
289910,辣妹与恐龙,4004,284
289915,池袋西口公园,7386,559
289944,魔道祖师 完结篇,4548,112
289951,请在T台上微笑,5065,637
290012,CHRONICLE「宇宙」预告篇 动画映像,4950,81
290288,旭日,6523,220
290426,在魔王城说晚安,2338,3286
290630,新樱花大战 the Animation,7164,371
290938,美好国度的建设方略,7466,123
290980,向山进发 Next Summit,229,1920
290993,电影 GIVEN,3436,96
290996,アイベヤ THE ANIMATION,4539,249
291011,请吃红小豆吧！外传 莫相忘,1806,115
291038,蜡笔小新 激突！涂鸦王国与四位勇者,1957,121
291039,水果篮子 第二季,1547,580
291095,灵笼 下半季,1877,988
291171,约会大作战 赤黑新章：虚或实,6350,1126
291195,彼得·格里尔和贤者的时间,7293,1205
291206,万圣街,2616,103
291213,大王饶命,4566,132
291233,OBSOLETE,6535,155
291286,姜子牙,6969,1009
291412,期待在地下城邂逅有错吗Ⅲ,4479,2198
291413,期待在地下城邂逅有错吗Ⅱ OVA,4708,821
291479,非枪人生 第二季,5499,330
291494,剧场版 鬼灭之刃 无限列车篇,1741,3841
291635,汉化日记 第二季,1961,362
291642,那年那兔那些事儿 第五季,6645,161
291643,剑网3·侠肝义胆沈剑心 第二季,2749,238
291650,斗破苍穹 第四季,4693,176
291821,群聚一堂！西顿学园,3458,883
291841,我和她（女医）的诊察日志,4609,344
292073,噬血狂袭 IV,3934,763
292196,出包日记~·不知廉耻 动画版,2330,62
292216,噬血狂袭 消失的圣枪篇,4889,573
292219,棒球大联盟2nd 第二季,1051,125
292222,魔王学院的不适任者～史上最强的魔王始祖，转生就读子孙们的学校～,5063,3594
292233,魔法科高校的劣等生 来访者篇,6149,1222
292238,刀剑神域 Alicization篇 War of Underworld -THE LAST SEASON-,7573,3752
292264,音乐,2361,247
292273,这是你与我的最后战场，或是开创世界的圣战,7229,1664
292298,影之诗,7663,410
292316,平凡职业造就世界最强 第二季,6641,1237
292359,听着这电波,963,2389
292382,日本沉没2020,7500,1100
292429,龙族买房,7030,662
292449,少女与战车 第63回战车道全国高校生大会 总集篇,2811,76
292522,宝可梦 旅途,7647,343
292527,弱角友崎同学,6506,2228
292542,天晴烂漫！,6451,718
292580,崩坏3 希儿,4622,119
292712,突击莉莉 BOUQUET,6200,1954
292784,小千开发日记,6619,270
292832,阴晴不定大哥哥,4358,1316
292861,魔神英雄传 七魂的龙神丸,6524,78
292931,东京魔人学园剑风帖 龙龙,4663,165
292935,崩坏3 布洛妮娅,4898,89
292969,打了三百年的史莱姆，不知不觉就练到了满等,5602,2844
292970,魔女之旅,2337,6877
293008,传颂之物 二人的白皇,3826,524
293049,辉夜大小姐想让我告白？～天才们的恋爱头脑战～,331,11556
293193,好比是最终迷宫前的少年到新手村生活一般的故事,7377,1539
293307,我失去了身体,1762,54
293421,幻海奇情 第2期,3637,96
293434,raison d'etre,5500,91
293532,Muv-Luv Alternative,7539,701
293610,海边的异邦人,5345,402
293648,弩级战队HXEROS,7001,916
293658,马男波杰克6 上,831,99
293859,邻家的安妮特,7218,157
293872,地狱客栈 试播集,2495,59
293887,爱情可以分割吗？,4981,68
293945,2.43 清阴高校男子排球部,6414,216
294059,我们真的学不来 OVA,5017,395
294120,座敷童子榻榻米酱,5826,145
294134,少女☆歌剧 Revue Starlight RONDO·RONDO·RONDO,1124,684
294135,剧场版 少女☆歌剧 Revue Starlight,62,4163
294137,鬼灭之刃 兄妹的羁绊,3758,310
294202,ARGONAVIS from BanG Dream! ANIMATION,5167,86
294288,王者天下 第三季,918,214
294291,岸边露伴一动不动 OVA,1030,1760
294337,本田小狼与我,4580,2254
294479,偶像大师灰姑娘女孩 8周年特别企画 Spin-off!,4433,80
294654,魔物娘的医生,6158,994
294657,妙先生,7129,159
294669,援助交配,5019,362
294713,隐瞒之事,566,4468
294752,DEEMO 樱花之音 -你奏响的音乐，如今依旧回荡- I still hear the sound of your piano,6808,120
294773,斗罗大陆 第三部分 昊天扬威,5709,144
294836,NOMAD MEGALO BOX 2,317,2797
294864,两不疑,4360,207
294869,秘宝之国,6927,52
294872,请吃红小豆吧！ 第三季,2900,102
294873,猫之茗,3639,110
294880,罗小黑战记 众生之门篇,192,1530
294895,缘结熊本,6850,159
294947,克劳斯：圣诞节的秘密,1677,86
294980,黑盒,1553,113
294991,顺其自然的日子,3925,494
294993,咒术回战,1557,7328
295001,Overflow,5775,944
295009,我和吸铁石和一个死去的朋友,1940,52
295017,回复术士的重来人生,5769,5375
295048,美少年侦探团,2170,826
295090,星之梦～雪圏球～,1495,774
295192,ピンクバレンタイン,3519,164
295195,SHOW BY ROCK!! Mashumairesh!!,2827,236
295263,人妻、蜜与肉,7519,99
295318,名侦探柯南 绯色的子弹,7238,1241
295331,キスハグ,6903,139
295421,排球少年 TO THE TOP 第二期,558,1323
295615,Rebirth,5761,61
295707,社长，战斗时间到！,7518,376
295766,花样滑冰stars,7589,205
295778,乔西的虎与鱼,3962,1524
295862,催眠麦克风,7337,339
295870,愛聖天使ラブメアリー ～悪性受胎～ THE ANIMATION,7561,135
295884,小书痴的下克上～为了成为图书管理员而不择手段～ 第2部,2348,1094
295918,剧场版 妄想学生会2,1235,894
296076,租借女友,6610,3279
296078,养猫养狗每天很开心,3239,256
296079,破晓之翼,1119,520
296109,国王排名,7442,4044
296124,哥哥，早上起床之前都要抱紧我哦！,5800,271
296129,小书痴的下克上 为了成为图书管理员而不择手段 外传,3203,428
296151,偶像荣耀,2773,1007
296195,Re：从零开始的异世界生活 新编集版,638,2706
296211,淫妖虫 悦 怪乐变化退魔录,5921,143
296212,超昂闪忍遥,6067,175
296213,燐月 リンゲツ THE ANIMATION,4764,224
296261,新石纪 STONE WARS,2377,2424
296287,哆啦A梦：伴我同行2,4321,384
296295,BanG Dream! 少女乐团派对！☆PICO～大份～,1830,545
296308,心理测量者3 FIRST INSPECTOR,3073,964
296309,烟囱小镇的普佩尔,6153,115
296367,SSSS.电光机王,1009,6070
296659,Love Live! 虹咲学园校园偶像同好会,676,3327
296678,玛露露库的日常,2404,849
296739,冰海战记 第二季,209,1381
296795,中之人基因组【实况中】 OAD,6316,210
296798,刀使巫女 刻印一闪的灯火 OVA,6066,142
296820,食戟之灵 豪之皿,6587,975
296870,我们的重制人生,5319,3137
296875,境界触发者 第二季,551,462
296941,怪物事变,4267,1545
296980,勇者斗恶龙 达伊的大冒险,1039,252
297022,忧国的莫里亚蒂,4232,1013
297088,虚构推理 迷你动画,6117,179
297094,Healin' Good ♥ 光之美少女,4472,146
297168,碧蓝航线：微速前行！,3936,948
297195,偷窥女友,7053,123
297208,文豪与炼金术师 ～审判的齿轮～,6278,122
297224,BEASTARS 2nd Season,3251,2458
297225,喜欢本大爷的竟然就你一个？～我们的比赛结束～,4313,725
297254,剃须。然后捡到女高中生。,7314,2813
297261,高达创形者 再起 2nd Season,628,741
297315,我失去了身体,1762,54
297318,电影 光之美少女 Miracle Leap 与大家不可思议的一天,2908,56
297340,铁路浪漫谭,7307,252
297342,炎炎消防队 二之章,4032,1195
297344,厨神小当家 续篇,7193,162
297361,开挂药师的异世界悠闲生活～在异世界开药店吧～,7062,785
297370,苍之骑士团,7109,233
297396,BACK ARROW,626,3084
297456,这如果叫作爱情 感觉会很恶心,6336,767
297591,自宅警備員2,6839,231
297624,熊熊勇闯异世界,6857,1530
297758,有药,3009,52
297954,致不灭的你,4242,2809
297969,寒蝉鸣泣之时 业,2579,2147
298070,非人哉 第三部分,1740,230
298119,剧场版 精灵宝可梦：可可,2870,304
298219,ピンクバレンタイン,3519,164
298451,数码宝贝大冒险：,6426,354
298462,巨乳プリンセス催眠,6612,227
298477,来自深渊 烈日的黄金乡,99,6253
298525,镇魂街 第二季,6573,209
298695,功夫兔与菜包狗 第二季,3144,55
298698,记录的地平线 圆桌崩坏,3042,1395
298707,色情教団,6115,240
298718,富豪刑事 Balance:UNLIMITED,6171,1043
298730,神田川JET GIRLS -从现在起东京女子宣传-,6772,79
298734,猎魔人：狼之噩梦,3010,127
299202,想哭的我戴上了猫的面具,5360,1736
299271,即使明天世界终结,6837,307
299277,马男波杰克6 下,507,100
299372,D4DJ First Mix,3712,249
299434,腐界に眠る王女のアバドーン THE ANIMATION,4524,81
299498,宇崎学妹想要玩！,5943,2145
299532,欧尔麦特：崛起,7430,55
299579,ピンクバレンタイン,3519,164
299673,转生史莱姆日记,3690,1832
299705,欢迎来到妖魔娼馆！,6483,205
299709,MARS RED,5664,461
300685,被神捡到的男人,7531,904
300839,神之塔,4276,1713
300865,被我的手指扰乱吧。~在闭店后二人独处的沙龙…~,7143,189
300919,蜡笔小新 激突！涂鸦王国与四位勇者,1957,121
301229,剧场版 精灵宝可梦：可可,2870,304
301230,崩坏3 天穹流星,2730,129
301233,One Room 第三季,2137,1956
301369,战翼的希格德莉法,5877,858
301462,你是彼方,7630,158
301469,我立于百万生命之上,6693,1852
301541,总之就是非常可爱,5424,4466
301601,里世界郊游,6653,1088
301740,入间同学入魔了 第二季,3181,1119
302076,全员恶玉,7496,2836
302128,约会大作战 第四季,4064,1989
302189,86 -不存在的战区-,1221,6226
302190,派遣战斗员！,5552,2215
302228,BanG Dream! FILM LIVE 2nd Stage,1122,143
302286,死神 千年血战篇,235,2169
302293,龙与魔女,1774,2870
302372,请问您今天要来点兔子吗？BLOOM,563,2490
302373,剧场版 黄金拼图 谢谢你!!,1421,420
302418,无能的奈奈,2381,3335
302523,关于我转生变成史莱姆这档事 第二季 2,6101,2760
302572,Fate/Grand Order -终局特异点 冠位时间神殿所罗门-,6981,949
302639,七大罪 愤怒的审判,7395,410
302738,偶像大师 灰姑娘女孩剧场 Extra Stage,3084,73
302766,因为太怕痛就全点防御力了。2,6596,1287
302767,普通攻击是全体攻击而且能二次攻击的妈妈你喜欢吗？ OVA,7425,357
302797,WIXOSS DIVA(A)LIVE,7011,114
302802,SHOW BY ROCK!! STARS!!,3550,179
302875,魔法纪录 魔法少女小圆外传 2nd SEASON -觉醒前夜-,6323,1686
302933,淫毛,7512,99
303068,舞伎家的料理人,2564,358
303126,剧场版 异世界四重奏 ～Another World～,3689,269
303157,小碧蓝幻想！,5179,237
303172,魔术士奥芬的无赖之旅 基姆拉克篇,6697,83
303195,东京猫猫 NEW～♡,7356,156
303399,我的英雄学院 第五季,7564,475
303864,异世界魔王与召唤少女的奴隶魔术OMEGA,6688,1373
304051,歌舞伎町夏洛克 OVA,4876,64
304065,工作细胞BLACK,1910,3167
304087,水星领航员 The CREPUSCOLO,463,407
304150,埃及神明们的日常,5438,174
304183,别册奥林匹克之环,4231,77
304216,屈辱2 The Animation,7002,139
304301,大理寺日志 定格动画小剧场,3772,108
304319,现实主义勇者的王国再建记,7150,1646
304727,攻壳机动队 SAC_2045 第二季,2587,552
304827,天地创造设计部,4724,1301
305058,BanG Dream! Episode of Roselia Ⅰ : 约定,4255,213
305059,剧场版 BanG Dream! Poppin'Dream！,2630,141
305111,磔（ハリツケ）,7472,85
305114,攀岩！ -Sport Climbing Girls-,6363,456
305190,助っ人参上!! THE ANIMATION,6212,153
305193,毕业○○电车,7633,88
305195,向着小小的花蕾的深处……,6156,208
305390,女神宿舍的宿管君。,6673,1471
305411,东京七姐妹 我们化作青空,4926,83
305511,高校之神,6203,839
305515,雾山五行,645,2752
305569,咏梅,3447,127
305579,吸血鬼马上死,4219,637
305621,王之逆袭：意志的继承者,6515,134
305660,千从狩,3963,86
305740,义姐是不良妈妈哺乳中,2056,597
305741,ヤリチン家庭教師ネトリ報告～ドスケベ巨乳母娘丼～,5957,235
306147,只有我进入的隐藏地下城,7559,1432
306193,半妖的夜叉姬,7574,488
306210,外星也难民 第一季,1538,145
306429,成神之日,7639,4403
306559,终末的后宫,7383,1210
306614,第一次的人妻,5191,249
306659,异世界后宫物语,5378,278
306660,直到夏天结束 The Animation,7216,143
306668,装煌聖姫イースフィア 〜淫虐の洗脳改造〜,7235,88
306742,Love Live! Superstar!!,3886,3562
306876,全职法师 第四季,5490,56
306971,剧场版 Fate/kaleid liner 魔法少女☆伊莉雅 Licht 无名的少女,4549,538
306993,巨人族的新娘,7489,143
307032,斗罗大陆 第四部分 铅华洗净,5710,127
307033,斗罗大陆 第五部分 小舞诀别,5711,120
307047,新神榜：哪吒重生,5785,288
307088,斗罗大陆 第七部分 瀚海乾坤,5083,122
307290,绝望粉碎少女∞亚米妲,3864,81
307356,セクフレ幼馴染～処女と童貞は恥ずかしいってみんなが言うから～ THE ANIMATION,6605,98
307378,自称贤者弟子的贤者,7615,1077
307925,剧场版 BEM ～BECOME HUMAN～,4706,116
307978,支配的讲台,6359,123
307982,星辰变 第三季,3205,52
307995,风雨廊桥,920,224
308025,战双帕尼尼,4844,105
308028,请吃红小豆吧！ 第四季,2995,75
308280,NESCAFÉ 香港,5300,152
308545,非人哉 第四部分,2556,164
308558,通灵王,6945,273
308588,伊甸星原,4503,621
308793,通灵王,6945,273
308826,大王不高兴 第二季,5239,52
308936,东京复仇者,7092,708
308961,文豪野犬 汪！,3631,348
308968,セフレ学園,7250,54
308997,忍者收藏,7258,83
309002,银魂 THE SEMI-FINAL,2128,194
309056,转生成为了只有乙女游戏破灭Flag的邪恶大小姐X,5630,1915
309300,美妙世界,7103,245
309311,赛博浪客,124,11213
309331,搏斗运动员们 大运动会 重启！,7376,74
309600,武动乾坤 第二季,4092,51
309668,异世界迷宫黑心企业,3670,3448
309670,关于前辈很烦人的事,2946,2518
309753,不要欺负我，长瀞同学,5145,1359
309773,崩坏3 罪人挽歌,3353,124
309792,三角窗外是黑夜,6388,170
309793,弩级战队HXEROS HXEROS的日常 OAD,6250,238
309869,工作细胞！！最强之敌再临，体内'肠道'大骚动！,5668,250
309905,EVANGELION 超·现实,2654,194
309910,阿松 第三季,2386,455
309921,灼热卡巴迪,5169,121
309937,狐妖小红娘 沐天城篇,3874,159
310139,学园系过激按摩 今日开店！,3187,64
310178,约会大作战 赤黑新章：红或白,6357,1045
310194,Re：从零开始的休息时间2,4256,361
310263,小书痴的下克上～为了成为图书管理员而不择手段～ 第3部,3184,667
310656,进击的巨人 编年史,2959,229
310659,学园系过激按摩 今日开店！,3187,64
310687,女武神的餐桌 第二季,5088,253
310950,世界魔女 起飞！,5170,244
310994,天使的心跳！,835,14428
311153,乘风归,2834,66
311310,海贼王女,7380,730
311528,村又的秘密,6853,83
311532,琥珀色のハンター THE ANIMATION,5934,221
311600,试着用土下座来拜托她们吧,7502,455
311615,如果烧陶的话也做个马克杯吧,6553,405
311724,灵笼 中章,3405,692
311759,结城友奈是勇者 -大满开之章-,3141,1005
311784,纯白之音,5095,567
311809,無敵級*ビリーバー,665,259
312149,妖精的旋律,998,4560
312223,桃子男孩渡海而来,7480,753
312297,龙族,7292,309
312298,诛仙,5350,70
312310,一人之下4 出发！碧游村,2214,456
312314,万圣街 第二季,2617,63
312427,室内足球少年!!!!!,7594,86
312537,大理寺日志 贰,1469,218
312629,非人哉 第二部分,1982,257
312700,伍六七之玄武国篇 上篇,2157,1551
312723,平稳世代的韦驮天们,839,3287
312958,公主连结 Re:Dive 第二季,7089,1701
312966,大贵族,6366,217
312979,体操武士,1909,947
312982,大神小姐想被吃掉,6717,228
313599,斗罗大陆 第六部分 星斗献祭,5492,121
313634,凡人修仙传之凡人风起天南 贰,2111,466
313826,与魅魔的同居生活,5898,188
313827,她被他抱住的那天,6604,106
313828,色欲INFINITE,6942,139
313829,王女＆女騎士Ｗド下品露出～恥辱の見世物奴隷～,7110,149
313837,如果历史是一群喵 夏商西周篇,3262,116
313851,堀桑与宫村君,2493,1001
313852,街角魔族 2丁目,398,4068
313935,剑网3·侠肝义胆沈剑心 第三季（上卷）,1949,132
313936,剑网3·侠肝义胆沈剑心之长漂,2892,101
313937,画江湖之不良人 第四季,1202,186
314163,再见了，我的克拉默,7266,291
314169,电影 再见了，我的克拉默 First Touch,3410,56
314236,金星战记,3249,100
314242,樱花革命～花开时的少女们～,4431,90
314253,偶像大师 灰姑娘女孩 星光舞台 5周年纪念「Go Just Go!」动画PV,3092,57
314312,成年人不懂如何恋爱！,6829,124
314366,莎木,6059,126
314447,怪病医拉姆尼,6643,349
314480,洁白之蓝,6051,146
314488,Praeter之伤,7511,115
314518,圣女的魔力是万能的,6431,909
314638,让我聆听爱的歌声,4307,679
315026,银河英雄传说 Die Neue These 激突 第1章,915,378
315060,蔷薇王的葬列,6514,116
315069,堀与宫村,3049,5456
315084,サクガサク,4246,56
315375,剧场版 刀剑神域 进击篇 无星之夜的咏叹调,1904,2337
315456,无限滑板,4091,1687
315490,BanG Dream! Episode of Roselia Ⅱ : Song I am.,2938,187
315516,水果篮子 最终季,1576,455
315574,赛马娘 Pretty Derby 第二季,59,8112
315744,宇崎学妹想要玩！ω,5484,810
315745,租借女友 第二季,6579,1265
315779,夏目友人帐 唤石者与怪异的访客,1784,561
315804,八十龟酱观察日记 第三册,3870,57
315898,生化危机：无尽黑暗,7483,236
316007,GOTCHA！,388,565
316037,记忆管理局,926,391
316042,浮気と本気 THE ANIMATION,6544,100
316044,生化危机：无尽黑暗,7483,236
316105,红白黑黄 第八季,7291,163
316106,Eternity ～深夜的濡恋频道♡～,7065,88
316131,邪神与厨二病少女 X,4017,1739
316182,少女前线 人型小剧场 第二季,5074,118
316247,Re：从零开始的异世界生活 第二季 后半部分,854,5307
316264,青梅竹马绝对不会输的恋爱喜剧,7606,1424
316519,哥斯拉：奇点,3378,1625
316560,天降少女！～从2层落下了少女！？～,6377,690
316561,洗浴服务！～我和那家伙在女浴池！？～,5830,556
316575,Eternity ～深夜的濡恋频道♡～,7065,88
316607,奇蛋物语,2871,6205
316703,成年人不懂如何恋爱！,6829,124
316795,幼女社长,6062,348
316861,黑客帝国动画版,207,1456
316957,影宅,3037,2040
317002,鬼灭之刃 那田蜘蛛山篇,2216,522
317042,理科生坠入情网故尝试证明[r=1-sinθ]♡,7217,816
317275,月光下的异世界之旅,6243,1411
317338,天启日,4098,64
317613,辉夜大小姐想让我告白-超级浪漫-,61,9554
317614,辉夜大小姐想让我告白？～天才们的恋爱头脑战～ OVA,2065,2246
317615,黑塔利亚 World★Stars,6001,145
317620,约定,5868,61
317653,十年分の私へ,4293,145
317680,歌剧少女！！,597,1973
317691,极主夫道,5534,2116
317692,新罗马浴场,5117,132
317693,天空侵犯,7080,625
317852,范马刃牙,4961,313
317885,恋爱的白熊,5277,116
317956,对魔忍浅葱～被捕的肉人偶～,7015,74
317963,悪の女幹部フルムーンナイトR,5572,158
317964,優等生 綾香のウラオモテ,5669,219
317965,被母亲的朋友看到了自己自慰的场景。,6012,100
317969,图书室的女朋友,7548,186
317970,女骑士艾琳,6265,145
318227,指名！,5108,339
318261,盖塔机器人ARC,6495,161
318541,后空翻!!,3031,221
318542,海岬的迷途之家,5885,148
318543,扶桑花之舞,5766,77
318599,狩火之王,5337,912
318602,暗夜第六感 2041,7123,109
318769,绫波丽，第一次的口红出镜,4151,342
318870,教教我吧 北斋！,4225,52
318990,剧场版 刀剑神域 进击篇 无星之夜的咏叹调,1904,2337
319126,君が好き。THE ANIMATION,6412,233
319127,おね→ショタ←おね THE ANIMATION,5585,166
319252,忧国的莫里亚蒂 第二季,4317,693
319286,见面之后5秒开始战斗,7137,1639
319390,宇宙战舰大和号2205 新的出发 前篇 -TAKE OFF-,2279,52
319410,美少年侦探团,2170,826
319448,高达创形者 Battlogue,3880,51
319513,女友成双,6767,1870
319560,トロみつ娘の秘湯サービス ～とろッとろちゅるちゅるご奉仕させてください～,4833,61
319739,因为不是命中注定的同伴而被赶出了勇者的队伍、从此以后过上了悠闲的隐居生活,6886,2380
319894,地味变!!～改变土妹子的纯洁异性交往～,7179,278
320052,佐佐木与宫野,4671,242
320147,蛹梦,3281,165
320215,百妖谱 第二季,3583,152
320218,仙王的日常生活 第二季,7590,303
320219,元龙 第二季,7643,395
320221,黑门,2916,184
320224,时光代理人,1164,1547
320232,爸妈来自二次元,7467,123
320239,血与心,3421,60
320241,永生,6799,55
320242,凡人修仙传 特别篇 燕家堡大战,1754,398
320413,开心宝贝之开心超人,4753,52
320463,最终幻想VII：降临之子,581,3120
320493,天使降临到了我身边！Precious Friends,3538,726
320496,シコやかなるときもハメるときも,6679,80
320733,黄金神威 小剧场 第三季,5233,89
320823,来冲浪吧！！美少年！！,6943,76
320824,来冲浪吧！！美少年！！,6943,76
320839,虚构推理 第二季,4057,1607
320851,精灵幻想记,7151,1726
320857,Tropical-Rouge！光之美少女,1242,174
321092,暗芝居 第八季,7347,111
321117,剧场版 我的英雄学院 World Heros' Mission,7396,123
321190,SELECTION PROJECT,6137,522
321196,电影 Healin' Good ♥ 光之美少女 梦想的小镇心动不已！GoGo！大变身！！,4707,56
321215,Glass the movie,1963,60
321387,甜梦猫 MIX!,3157,84
321407,如果究极进化的完全沉浸RPG比现实更垃圾的话,7421,1207
321560,第一次的看家,6615,121
321757,CONNECTED...,6668,57
321825,杀爱,7230,383
321885,链锯人,2388,8373
322102,鬼灭之刃 柱合会议・蝶屋敷篇,4451,334
322130,在异世界迷宫开后宫,6831,2240
322193,橘色荣耀,6576,204
322349,剧场编集版 隐瞒之事 -秘密是什么-,1468,598
322449,蜡笔小新：谜案！天下春日部学院的怪奇事件,2458,160
322535,龙与雀斑公主,7212,947
322859,我立于百万生命之上 第二季,5793,1180
322898,期待在地下城邂逅有错吗Ⅲ OVA,4512,514
322899,总之就是非常可爱 ～SNS～,4340,810
322900,终末的女武神,7298,668
322926,大人的防具店 第二季,7182,206
322955,铂金终局,7329,684
322967,境界触发者 第三季,333,450
323158,大正处女御伽话,4603,768
323626,女孩的钓鱼慢活,3109,1808
323651,熊熊勇闯异世界 Punch!,6184,155
323655,东方少年,7509,208
323682,紫阳花散落之时,4509,466
323684,向日葵绽放之夜,3615,443
323744,霸凌～复仇催眠～,2060,685
323745,JK风俗学园祭,5218,267
323747,真实工口游戏2,6013,168
323840,魔法科高校的优等生,7288,697
323960,IDOLiSH7-偶像星愿- Third BEAT!,2249,120
324235,佐贺偶像是传奇 复仇,481,4747
324240,已婚女人玛莉的性生活,3783,116
324249,Fate/Grand Carnival,2340,838
324285,渔港的肉子酱,3489,336
324295,式守同学不只可爱而已,6937,1549
324555,「无能的奈奈」迷你动画,5854,63
324632,実娘（あの子）の代わりに好きなだけ,6607,79
324720,灌篮高手,453,957
324728,即使如此依旧步步进逼,5399,1040
324825,令人在意的室友,5353,99
325097,最游记 RELOAD -ZEROIN-,4800,76
325178,PUI PUI 天竺鼠车车,1011,1094
325281,白沙的水族馆,3908,2219
325285,奇巧计程车,40,10434
325286,薇薇 -萤石眼之歌-,2141,5200
325571,哆啦A梦：大雄的宇宙小战争 2021,6457,236
325585,无职转生～到了异世界就拿出真本事～ 第2部分,80,10282
325587,我的青春恋爱物语果然有问题 完 OVA,5708,728
325612,蓝色时期,3601,1015
325673,祭品公主与兽之王,3996,76
325688,迷宫标记者,7529,687
325727,侦探已经死了。,7526,2091
325728,剧场版 七大罪 被光诅咒的众人,5394,125
325808,地狱乐,3994,1116
325892,暗く黒く,2477,114
325982,少女前线,7520,402
325984,少女前线,7520,402
326151,汉化日记 第三季,4249,206
326178,恋爱暴君,2124,584
326340,对学生会长的忠告,3539,287
326463,就算是爸爸、也想做,7374,132
326505,进化果实～不知不觉踏上胜利的人生～,7655,855
326590,崩坏3 渡尘,2861,68
326644,结城友奈是勇者 啾噜！,6006,213
326868,天才王子的赤字国家振兴术,6202,2608
326869,转生贤者的异世界生活～取得第二职业，成为世界最强～,7618,633
326870,失格纹的最强贤者,7627,1113
326871,处刑少女的生存之道,5817,2302
326874,期待在地下城邂逅有错吗 Ⅳ 新章 迷宫篇,4537,1415
326875,背德的境界,6803,123
326895,夏日重现,771,8762
327055,死神少爷与黑女仆,4138,1629
327317,七骑士 革命 -英雄的继承者-,7285,117
327320,七骑士 革命 -英雄的继承者-,7285,117
327373,名侦探柯南 绯色的不在场证明,6295,230
327414,鬼灭之刃 初高一体!!鬼灭学园物语,6312,205
327432,Gift,3897,158
327519,扰乱 THE PRINCESS OF SNOW AND BLOOD,7362,383
327536,天使降临到了我身边！Precious Friends,3538,726
327550,剧场短篇 超时空要塞F 时之迷宫,2024,143
327606,杜鹃的婚约,6979,1148
327772,卡片战斗先导者overDress,5515,52
327986,变身成黑辣妹之后就和死党上床了。,7477,374
328012,迷情,7651,253
328032,蔚蓝反射 澪,6790,358
328195,鬼灭之刃 游郭篇,1271,4648
328199,斗罗大陆 第八部分 海神之光,6503,106
328313,世界顶尖的暗杀者转生为异世界贵族,5892,4055
328356,将身体献给魔王伊布罗贾,7433,130
328439,白蛇2：青蛇劫起,7209,585
328441,新神榜：杨戬,6782,235
328443,白蛇2：青蛇劫起,7209,585
328444,寻龙传说,4925,118
328447,食锈末世录,7308,821
328466,刀塔：龙之血,4934,242
328512,非人哉 第五部分,2671,116
328514,枕刀歌：千里不留行,1208,186
328575,色情游戏能用来解决所有问题！,3472,316
328609,孤独摇滚！,68,15056
328674,夏日幽灵,3923,1558
328680,一番近くて遠い星,6464,79
328707,狐妖小红娘 两生花篇,4831,121
328900,魔将の贄3,7032,171
328901,一大早就沉甸甸的牛奶壶,7100,153
329014,里亚德录大地,6819,1402
329029,厕所里的花子小姐VS强力退魔师 ～对堕落小穴实行精液连续中出的天诛～,7194,192
329114,想要成为影之实力者！,2120,4538
329160,伍六七之玄武国篇 下篇,1969,1395
329165,夏日友晴天,4438,115
329202,我，小怼,5994,337
329285,RPG不动产,7257,1002
329344,陸上部女子は俺の生オナホ!!! The Animation,7360,106
329407,恶魔城 第四季,1753,132
329436,魔法科高校的劣等生 追忆篇,5563,482
329583,指導姦 Day after THE ANIMATION,7364,67
329585,搾精病棟 THE ANIMATION,5886,321
329906,间谍过家家,1466,10760
329907,外之国的少女,4688,175
329909,RE-MAIN：少年与水球,6119,297
329948,水星领航员 The BENEDIZIONE,377,324
330042,外星也难民 第二季,1943,83
330054,魔王学院的不适任者～史上最强的魔王始祖，转生就读子孙们的学校～ Ⅱ,6820,646
330055,史上最强的大魔王转生为村人A,7566,1210
