sid,title,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,rank,vote,avg,std,user
981,BLOOD+,0,3,4,13,61,189,338,288,79,39,1807,1014,7.17948717948718,1.2605895952083954,1804
88493,一周的朋友。,5,4,9,28,158,673,1680,1232,183,102,1808,4074,7.182866961217477,1.077138260428887,7135
41734,装甲骑兵 幻影篇,0,0,0,0,4,15,41,35,4,0,1809,99,7.202020202020202,0.8873954396200969,159
234771,剧场版 幼女战记,11,3,12,17,63,195,594,531,64,39,1810,1529,7.179856115107913,1.2401448174747836,2549
291011,请吃红小豆吧！外传 莫相忘,1,2,0,0,4,15,43,41,6,3,1811,115,7.2,1.3331883979197485,240
175198,91天,3,1,0,9,53,248,560,451,75,22,1812,1422,7.184950773558368,1.0522088301903882,2625
24546,百合星人奈绪子 OVA,1,0,0,7,25,100,184,120,42,21,1813,500,7.18,1.232720568498798,778
18083,银河天使X,0,1,0,0,7,13,39,29,9,2,1814,100,7.21,1.2024558203942461,183
296295,BanG Dream! 少女乐团派对！☆PICO～大份～,1,3,1,3,17,95,227,155,21,21,1815,544,7.178308823529412,1.156586035524035,1017
209060,南方公园 第21季,0,0,0,0,2,20,57,34,4,2,1816,119,7.201680672268908,0.8752414498347252,232
50814,打工吧！魔王大人,10,4,14,55,262,1373,3576,2622,317,140,1817,8373,7.176519765914248,1.006909355411586,13711
113134,Fate/kaleid liner 魔法少女☆伊莉雅 2wei Herz!,3,2,5,16,86,436,1195,792,97,66,1818,2698,7.177909562638992,1.027891861528619,4833
102774,百日红,0,0,1,1,10,47,133,85,13,5,1819,295,7.176271186440678,0.9826182566603987,446
59825,百合熊风暴,15,3,9,31,105,368,832,614,180,71,1820,2228,7.168312387791741,1.2949083506969563,4081
2314,到另一个你的身边去,2,1,2,10,13,62,126,108,32,12,1821,368,7.176630434782608,1.344795747521528,689
54258,天地无用! 魉皇鬼 第3期,0,0,0,0,4,15,34,17,5,4,1822,79,7.2025316455696204,1.129352304971922,148
9756,天地无用!,1,0,3,4,13,54,143,108,16,10,1823,352,7.170454545454546,1.1650360012881664,657
6998,最游记外传,0,1,2,4,13,26,69,48,10,14,1824,187,7.176470588235294,1.423966874930612,341
26592,迷宫物语,0,0,0,2,17,52,175,108,16,5,1825,375,7.168,0.9583541447015642,570
25077,美女与野兽,0,2,2,4,25,65,205,128,24,16,1826,471,7.167728237791932,1.1636291691697809,864
2257,爱丽丝学园,0,1,1,6,46,185,349,279,47,32,1827,946,7.174418604651163,1.1216780553551378,1599
373712,无良公会,4,4,10,30,100,395,1134,806,119,60,1828,2662,7.170924117205109,1.0986689451519054,4656
41736,装甲骑兵 孤影再临,0,0,0,0,4,11,49,39,0,0,1829,103,7.194174757281553,0.7765776604202416,163
62281,王者天下 第二季,3,3,1,1,12,38,116,103,12,10,1830,299,7.183946488294314,1.3249382432049677,524
360773,一人之下5 决战！碧游村,2,1,1,2,6,34,102,68,7,11,1831,234,7.17948717948718,1.2683887390801678,465
63276,奥林匹斯星传,0,1,0,2,11,52,201,117,9,8,1832,401,7.184538653366584,0.9347064559156293,845
45048,苍之流星SPT雷兹纳 OVA,0,1,0,1,3,9,19,20,6,1,1833,60,7.2,1.32664991614216,107
3781,秀逗魔导士 剧场版,0,0,0,3,9,24,74,51,10,4,1834,175,7.182857142857143,1.0906055236258734,323
63012,祈愿物语,1,0,0,1,4,7,25,26,6,0,1835,70,7.2,1.282853961179637,116
279700,灵能百分百 第一回灵能相谈所犒劳旅行～心满意足的治愈之旅～,1,1,0,2,27,224,801,353,37,41,1836,1487,7.171486213853396,0.9121724165216436,2865
79176,跑吧！美乐斯,0,0,0,0,7,7,30,24,6,0,1837,74,7.202702702702703,1.0394870061422803,120
108595,钻石王牌 OAD,0,0,0,3,3,28,53,34,3,9,1838,133,7.180451127819549,1.1941875928889925,269
36226,白雪公主和七个小矮人,1,2,1,3,14,59,170,88,24,15,1839,377,7.172413793103448,1.209810805131502,710
1583,电影少女,1,0,0,4,10,46,112,72,16,10,1840,271,7.18450184501845,1.1759818191309275,460
8372,甜甜私房猫 OAD,0,0,2,0,4,12,22,23,5,3,1841,71,7.197183098591549,1.3386951636286706,155
225631,黑社会的超能力女儿,10,10,9,52,194,923,2599,1863,247,93,1842,6000,7.1705,1.0355818412853712,10145
266794,新石纪,10,6,14,24,165,567,1711,1227,159,88,1843,3971,7.174767061193654,1.089164098529677,7154
183394,元气少女缘结神 新婚篇,1,0,3,4,12,61,158,93,16,17,1844,365,7.167123287671233,1.2036536609361854,753
8546,更多 出包王女,2,4,9,30,95,449,1060,716,115,94,1845,2574,7.167443667443667,1.143345290587603,4488
126581,无头骑士异闻录×2 承 我的心是火锅的形状,4,0,3,7,18,140,411,255,46,14,1846,898,7.173719376391982,1.0578478473975872,1770
10339,青之驱魔师,13,8,27,92,331,1092,1907,1562,359,317,1847,5708,7.170812894183602,1.325485818049049,9436
85799,幻想万华镜 月于丛云花于风,0,2,0,3,19,66,161,129,16,12,1848,408,7.181372549019608,1.1142772556162577,868
251060,钱进球场 第二季,2,0,1,2,10,61,217,138,12,6,1849,449,7.171492204899777,0.9829222149662723,723
18041,棒球英豪 没有背号的王牌投手,0,1,1,1,5,13,28,16,7,7,1850,79,7.2025316455696204,1.5375448688354112,167
83012,鲁邦三世 炎之记忆～东京危机～,0,0,0,2,1,10,36,15,2,4,1851,70,7.185714285714286,1.124948978434859,141
13379,雨之城,1,0,0,3,29,101,255,160,35,15,1852,599,7.168614357262103,1.0794560167113045,888
9304,猫眼三姐妹,0,1,3,4,42,156,421,243,38,34,1853,942,7.16135881104034,1.0852580292956158,1866
234305,鬼灯的冷彻 第二季 其之二,0,1,1,4,30,114,344,211,30,14,1854,749,7.157543391188251,1.000273580627412,1461
2661,轻声密语,2,1,2,11,38,134,278,226,46,23,1855,761,7.1563731931668855,1.2090284487006895,1361
68963,哆啦A梦七小子与怪盗哆啦邦谜样的挑战书,1,1,0,1,2,19,55,33,2,7,1856,121,7.1735537190082646,1.2771202493938418,249
315375,剧场版 刀剑神域 进击篇 无星之夜的咏叹调,4,6,12,27,63,390,951,713,89,60,1857,2315,7.160691144708423,1.1231364010888176,3627
82572,野良神,10,3,12,54,263,1235,3249,2336,286,124,1858,7572,7.16296883254094,1.0146117156450045,12754
253650,来玩游戏吧 OAD,0,0,2,4,15,98,319,180,14,15,1859,647,7.162287480680062,0.9467750635233942,1157
395782,JOJO的奇妙冒险 石之海 Part.3,3,7,9,20,82,329,805,594,104,52,1860,2005,7.1576059850374065,1.1587671901041792,3258
100443,东京残响,3,14,33,85,256,866,1873,1657,339,127,1861,5253,7.164287074052922,1.2071886538766077,8407
291095,灵笼 下半季,18,5,6,16,36,140,351,294,60,55,1862,981,7.165137614678899,1.5309407295025383,1722
68284,魔法少女奈叶 Reflection,1,1,6,4,25,85,242,171,40,9,1863,584,7.164383561643835,1.1513981807735691,957
394784,MIX：明青故事 第二季 ～第二个夏天，迈向晴空～,1,1,1,1,1,7,19,12,5,5,1864,53,7.188679245283019,1.8020596578149013,318
20961,少年科学俱乐部,0,0,1,0,5,27,47,43,6,3,1865,132,7.174242424242424,1.0765841894566641,267
2910,间之楔,2,1,3,8,21,84,122,117,36,19,1866,413,7.162227602905569,1.3971007255387973,762
437,哆啦A梦：大雄的大魔境,0,1,2,4,7,53,163,91,8,14,1867,343,7.166180758017493,1.0980073347970996,667
363880,键等 第二季,0,2,1,3,33,133,362,203,39,22,1868,798,7.156641604010025,1.0592827522652062,1400
1452,豹头王传说,0,1,1,4,15,66,99,100,20,10,1869,316,7.167721518987341,1.2119013718560407,517
61479,星银岛,0,0,0,2,3,14,34,30,3,2,1870,88,7.181818181818182,1.0718023747774177,151
304065,工作细胞BLACK,2,3,6,22,85,504,1436,950,102,50,1871,3160,7.1623417721518985,0.9759316663419685,6178
229154,守望先锋：荣耀,1,0,1,1,10,30,80,57,11,6,1872,197,7.1725888324873095,1.1924721148298858,344
13553,浪客剑心 星霜篇,7,1,7,18,32,106,234,216,61,26,1873,708,7.165254237288136,1.4358530871596071,1111
56415,守护者联盟,1,0,1,4,13,50,100,65,24,10,1874,268,7.167910447761194,1.2717422968480432,449
391706,机动战士高达 水星的魔女 PROLOGUE,5,1,1,13,61,281,1012,673,31,24,1875,2102,7.155090390104662,0.9318960886753577,3496
3413,今天的五年二班,3,2,5,14,49,149,338,308,49,28,1876,945,7.161904761904762,1.2345247661902585,1580
10145,新大空魔龙,0,0,0,1,2,11,19,15,2,3,1877,53,7.188679245283019,1.19837317043022,108
3795,我家也有外星人,2,0,3,4,10,50,112,92,23,7,1878,303,7.1749174917491745,1.2635135841576077,575
458,哆啦A梦：大雄与银河超特急,1,0,1,1,7,47,127,65,13,9,1879,271,7.162361623616236,1.0982308627515196,520
1531,奇幻贵公子,0,3,1,8,45,188,343,279,54,27,1880,948,7.155063291139241,1.1465439244432707,1676
7014,和殿下一起 1分钟剧场,1,2,1,3,30,53,115,93,29,17,1881,344,7.174418604651163,1.378336210251721,578
5436,我的妹妹哪有这么可爱！,46,18,62,149,481,1965,4167,3242,669,404,1882,11203,7.1610282959921445,1.2530959590714799,17920
312979,体操武士,1,3,4,5,42,144,385,309,37,15,1883,945,7.156613756613757,1.0793007554233047,1651
60011,漂流武士,2,3,4,15,60,140,461,363,52,21,1884,1121,7.16235504014273,1.139843402352199,1883
116742,死亡游行,4,2,8,28,125,412,1022,786,129,56,1885,2572,7.155520995334371,1.1206029678758098,4373
363101,新石纪 NEW WORLD,2,1,1,5,5,38,144,94,11,6,1886,307,7.162866449511401,1.1412557766060067,1518
291635,汉化日记 第二季,1,1,1,4,10,57,163,98,11,13,1887,359,7.153203342618385,1.1326673920649974,714
11189,森林大帝,0,0,1,1,4,16,45,33,6,1,1888,107,7.158878504672897,1.0603255778454455,217
18505,龙珠Z 一夫当关的最后决战~挑战弗利萨的Z战士 孙悟空的父亲~,0,1,1,1,9,31,68,45,8,9,1889,173,7.15606936416185,1.2510946124465006,319
8294,王牌鉴定人,0,0,0,1,5,9,19,23,3,1,1890,61,7.163934426229508,1.1477751517517572,142
329160,伍六七之玄武国篇 下篇,9,0,7,6,41,211,633,400,47,33,1891,1387,7.144196106705119,1.1139674216425168,2535
11043,破刃之剑 第四章 惨祸之地,0,1,4,5,37,125,332,235,38,14,1892,791,7.149178255372946,1.0680966955438052,1334
2729,魔力女管家特别篇 我回来了◆欢迎回来,1,0,0,4,16,72,169,114,17,11,1893,404,7.146039603960396,1.090444163485252,721
54734,死亡台球,1,4,3,7,46,196,618,379,51,20,1894,1325,7.1464150943396225,1.0137155537541604,2068
36759,小鹿斑比,0,0,0,2,10,25,72,50,7,4,1895,170,7.147058823529412,1.0663945010332292,368
330042,外星也难民 第二季,0,1,0,0,2,13,41,20,2,4,1896,83,7.168674698795181,1.1387932432209247,161
247182,地球外少年少女 前篇,2,1,1,8,41,166,402,327,31,17,1897,996,7.147590361445783,1.0496242475819229,1579
3424,电波系彼女,3,3,7,25,49,180,379,341,74,28,1898,1089,7.146005509641873,1.2719280044304757,1760
2812,信蜂 ～光与蓝的幻想夜话～,1,2,0,3,15,67,131,114,17,9,1899,359,7.147632311977716,1.1744440840620076,651
295009,我和吸铁石和一个死去的朋友,0,0,0,0,3,9,16,24,0,0,1900,52,7.173076923076923,0.9140180491012418,81
25075,海底总动员,0,0,2,6,56,202,554,325,47,35,1901,1227,7.149959250203749,1.0342179474393352,2171
2128,雷顿教授与永远的歌姬,0,0,1,0,23,73,134,100,26,8,1902,365,7.145205479452055,1.1094909478033819,529
79093,少年骇客 第一季,0,0,0,0,4,29,87,43,8,2,1903,173,7.161849710982659,0.8783464762418678,403
280678,放学后海堤日记,0,1,1,6,60,331,930,580,54,32,1904,1995,7.1533834586466165,0.9239407432675225,3585
18636,UN-GO,6,6,11,49,133,474,858,800,186,67,1905,2590,7.145173745173746,1.255322978608862,4350
83402,Fate/kaleid liner 魔法少女☆伊莉雅 2wei!,8,4,8,16,97,487,1377,885,115,57,1906,3054,7.149639816633923,1.0433646965056411,5424
107186,怪盗Joker,0,0,0,1,8,40,55,63,8,3,1907,178,7.162921348314606,1.0554174872843438,396
29366,三国演义,3,0,2,1,12,64,150,108,17,10,1908,367,7.1498637602179835,1.1889104910907475,712
130433,正义联盟：神明与怪物,0,0,0,2,2,9,32,27,2,0,1909,74,7.162162162162162,0.95898351347082,127
162688,银魂剧场版 白夜叉降诞 预告,1,1,3,5,9,43,78,58,7,21,1910,226,7.15929203539823,1.490776193155149,473
463,哆啦A梦：大雄的宇宙漂流记,2,0,0,1,10,71,169,97,14,13,1911,377,7.153846153846154,1.096264362244882,747
106239,电影 Happiness Charge 光之美少女！人偶之国的芭蕾舞者,0,0,2,0,7,31,51,37,12,5,1912,145,7.158620689655172,1.2243273287188359,240
2411,天使的小生意气,0,2,0,3,7,20,40,38,7,7,1913,124,7.161290322580645,1.4221014480746532,264
262543,0号宿舍,1,0,0,3,5,21,66,42,3,7,1914,148,7.155405405405405,1.212061220901826,258
18046,棒球英豪2 再见的礼物,0,1,1,1,2,10,28,14,4,5,1915,66,7.166666666666667,1.462494064565354,139
84519,写真馆,0,0,0,1,4,32,89,45,11,2,1916,184,7.163043478260869,0.9299038509559385,301
3027,剧场版 精灵宝可梦超世代：七夜的许愿星 基拉祈,0,0,1,4,28,97,290,144,35,16,1917,615,7.151219512195122,1.0475962306077193,1103
33820,中华小子,2,1,1,8,17,135,274,198,30,20,1918,686,7.151603498542274,1.1263043854722912,1421
985,机动战士V高达,2,1,5,17,42,110,179,158,61,31,1919,606,7.15016501650165,1.4506940318653296,1041
1850,读或死 TV,1,0,3,16,35,146,294,207,65,22,1920,789,7.153358681875792,1.2127562379308086,1363
20056,复仇者：世上最强英雄组合 第一季,1,0,0,1,2,12,23,15,7,2,1921,63,7.158730158730159,1.4052774589772294,117
24154,恶魔人 妖鸟死丽濡篇,0,0,0,1,13,29,120,66,11,2,1922,242,7.148760330578512,0.9373882921858815,369
208754,徒然喜欢你,6,5,18,38,161,793,2231,1385,189,115,1923,4941,7.150981582675572,1.0523023148191468,8591
44961,真救世主传说 北斗神拳 拉欧传 殉爱之章,0,0,0,0,5,10,14,18,3,1,1924,51,7.137254901960785,1.1550334490214227,95
43180,科拉传奇 第二季：神灵,0,0,0,2,7,32,65,44,8,5,1925,163,7.141104294478527,1.0958779465730837,281
290,Fate/stay night,28,15,38,168,499,1706,3147,2287,709,385,1926,8982,7.139946559786239,1.318601276699972,14160
8365,绿林寮,0,0,0,1,5,13,55,36,2,1,1927,113,7.150442477876106,0.9044749999045121,179
86722,恶魔阿萨谢尔在召唤你 海葵篇,3,0,4,7,17,101,285,176,31,13,1928,637,7.136577708006279,1.1270317354961523,1132
11208,烤焦面包,0,1,0,3,5,18,34,28,11,2,1929,102,7.137254901960785,1.3213125952024665,185
3156,结界师,0,1,0,5,28,147,295,220,31,14,1930,741,7.136302294197031,1.0294145370962176,1336
176296,最终幻想15 王者之剑,3,1,2,6,27,147,365,237,40,18,1931,846,7.143026004728132,1.095711527317662,1351
34447,白鸽岛,2,0,0,3,4,11,9,24,5,5,1932,63,7.142857142857143,1.841817105315592,119
333381,枕刀歌之尘世行,2,2,2,1,4,3,33,28,7,5,1933,87,7.149425287356322,1.7973718721279888,160
80197,恐龙葛蒂,0,0,0,4,4,16,26,14,6,7,1934,77,7.142857142857143,1.4745836807519228,148
7597,大江户火箭,0,0,0,1,6,13,31,26,6,1,1935,84,7.154761904761905,1.107270857936064,181
283782,少年歌行 风花雪月篇 上部,3,0,0,3,3,22,38,33,4,10,1936,116,7.137931034482759,1.6236217057922142,254
240811,银魂. 银之魂篇 第二季,7,2,8,10,30,130,230,158,45,49,1937,669,7.136023916292975,1.5155505955918178,1335
2255,日本第一男人之魂,0,0,0,2,2,11,23,14,5,2,1938,59,7.1525423728813555,1.2186900347286473,117
10481,暴力云与送子鹳,0,1,1,2,14,39,112,68,16,6,1939,259,7.138996138996139,1.1372868530346594,429
50331,中二病也要谈恋爱！Lite,7,6,12,31,156,686,1516,1054,150,123,1940,3741,7.136861801657311,1.141420439408951,6776
55113,玉子市场,28,14,24,90,325,1301,3116,2214,371,227,1941,7710,7.140337224383917,1.1803709722220426,12936
166348,血界战线 王者餐厅的王者,0,1,3,2,17,117,353,199,17,15,1942,724,7.143646408839779,0.9569899673587101,1370
3768,Da!Da!Da!,0,0,0,0,12,15,40,26,7,5,1943,105,7.152380952380953,1.2327356522014834,237
351943,影之诗F,3,2,1,1,19,32,65,96,9,8,1944,236,7.139830508474576,1.4414940360675743,519
266455,水果篮子 第一季,1,3,4,12,46,189,397,323,52,25,1945,1052,7.140684410646388,1.1499622688571112,2399
260772,请问您今天要来点兔子吗？？～Sing for You～,2,2,0,9,54,251,513,278,57,61,1946,1227,7.136104319478402,1.1778555025466695,2401
291038,蜡笔小新 激突！涂鸦王国与四位勇者,0,0,0,2,9,19,47,32,7,5,1947,121,7.148760330578512,1.20372120701243,238
312629,非人哉 第二部分,1,0,0,1,9,37,121,75,3,6,1948,253,7.138339920948616,1.0022861274564732,526
2769,秦时明月之夜尽天明,7,0,2,8,33,184,400,312,34,29,1949,1009,7.141724479682854,1.1612906763982676,1781
15176,泡泡糖危机,0,0,0,0,4,26,52,34,4,3,1950,123,7.138211382113822,0.973846645345629,242
28687,罗马浴场,3,1,3,20,54,196,381,317,67,34,1951,1076,7.143122676579925,1.235307371035884,1772
140986,日本桥高架下R计画,0,0,0,2,4,31,42,33,8,5,1952,125,7.152,1.1734121185670447,225
13674,橙路 OVA,0,0,0,2,3,18,38,26,4,3,1953,94,7.138297872340425,1.1070476726726546,165
25602,地狱老师,1,1,0,1,5,16,38,28,7,4,1954,101,7.138613861386139,1.3932631614435174,238
169274,偶像活动Stars,1,2,0,2,2,20,50,30,5,8,1955,120,7.15,1.447123583757333,281
11647,秀逗魔导士GORGEOUS,0,1,0,1,6,21,47,38,5,4,1956,123,7.154471544715447,1.1758582426950428,259
79685,银河英雄传说外传 决斗者,1,1,0,0,3,24,44,26,8,5,1957,112,7.142857142857143,1.3286482312670196,220
331479,新石纪 龙水,0,1,1,3,21,153,546,256,15,22,1958,1018,7.136542239685658,0.8864958436613086,1820
282637,无限之住人-IMMORTAL-,1,2,2,9,22,92,228,159,38,10,1959,563,7.13854351687389,1.1688630641230446,1147
32213,六神合体雷霆王,0,0,0,0,1,22,51,26,4,2,1960,106,7.150943396226415,0.887995971754724,232
4256,复苏的天空 -救援之翼-,0,0,0,4,3,17,49,41,4,1,1961,119,7.142857142857143,1.0394383930128555,223
1275,我们的存在,3,3,3,16,49,145,296,239,50,38,1962,842,7.1389548693586695,1.3261226500587548,1479
42097,秀逗魔导士GREAT,0,1,0,0,6,12,39,26,2,4,1963,90,7.144444444444445,1.1977860234719269,183
5874,最终兵器彼女 Another love song,1,1,3,6,16,78,179,124,30,8,1964,446,7.12780269058296,1.1730486579396893,780
20930,樱花大战 轰华绚烂,0,0,0,0,10,22,63,33,9,3,1965,140,7.128571428571429,1.0545334590834614,267
9726,玛利亚狂热 ALIVE,5,5,5,31,82,331,708,547,123,37,1966,1874,7.128601921024546,1.192292693125121,3060
46213,剧场版 我们仍未知道那天所看见的花的名字。,13,6,11,35,118,455,982,652,167,98,1967,2537,7.130863224280646,1.2858272659265275,4571
340282,水果篮子 -prelude-,0,1,1,1,9,9,34,27,3,6,1968,91,7.131868131868132,1.4312738597947197,193
289054,排球少年 陆 VS 空,1,0,4,2,9,71,184,98,11,16,1969,396,7.128787878787879,1.1286353364490052,752
3031,剧场版 精灵宝可梦DP：帝牙卢卡VS帕路奇犽VS达克莱伊,0,0,2,11,28,106,232,143,46,14,1970,582,7.1271477663230245,1.1669791422177602,1066
24543,鲁邦三世 血之刻印 永远的美人鱼,0,0,0,2,3,19,53,26,5,3,1971,111,7.126126126126126,1.040764766605555,244
1912,七武士,0,0,1,6,21,74,144,116,23,9,1972,394,7.129441624365482,1.1381685318960355,689
145407,赤发白雪姬 第二季,1,1,1,4,47,228,611,381,43,17,1973,1334,7.126686656671664,0.9538016552030787,2412
232884,银魂. 银之魂篇,9,3,6,12,40,160,253,216,57,49,1974,805,7.13416149068323,1.4926364015850972,1549
9397,MÄR 魔法世界,0,1,0,7,15,68,137,79,20,17,1975,344,7.133720930232558,1.2316665270063858,658
43159,颠倒的帕特玛 初始之日,0,0,2,5,23,59,202,134,18,6,1976,449,7.133630289532294,1.0339258357907042,801
4486,和殿下一起,1,0,2,6,18,46,85,73,27,7,1977,265,7.128301886792453,1.3453452048396795,430
348313,宝可梦进化,0,0,0,1,8,34,107,49,10,4,1978,213,7.131455399061033,0.9600451105067611,379
38430,爆炸头武士 剧场版,0,0,0,1,10,24,48,38,4,6,1979,131,7.129770992366412,1.1682631890345658,245
269539,万国志,3,0,4,5,9,19,74,49,20,7,1980,190,7.126315789473685,1.5576102158394873,363
10857,来自虞美人之坡,0,2,8,20,56,223,534,414,65,24,1981,1346,7.132986627043091,1.114271660170536,2012
351973,女忍者椿的心事,2,1,3,14,51,240,529,369,53,36,1982,1298,7.130970724191063,1.1094686247673862,2433
8982,蜡笔小新：呼风唤雨的热带雨林,0,3,0,1,11,40,124,67,12,8,1983,266,7.131578947368421,1.1477253359470774,514
313935,剑网3·侠肝义胆沈剑心 第三季（上卷）,7,1,1,1,3,20,42,27,11,16,1984,129,7.131782945736434,2.058748942610876,259
7217,闪灵二人组,2,0,1,9,34,160,301,233,43,20,1985,803,7.134495641344956,1.1355648090422554,1379
36268,葫芦小金刚,5,2,6,9,39,139,312,218,51,32,1986,813,7.132841328413284,1.3111561879650615,1498
160124,食戟之灵 贰之皿,5,1,5,17,122,667,1869,1120,116,56,1987,3978,7.126445449974862,0.9535989275877421,6681
171428,秘封活动记录 ～ The Sealed Esoteric History.,1,0,1,2,9,27,52,57,6,4,1988,159,7.1257861635220126,1.2475996493633568,312
134543,幻想万华镜 花之异变之章,2,0,2,5,22,110,266,184,18,16,1989,625,7.1264,1.0859203654043883,1256
19393,犬夜叉 镜中的梦幻城,1,0,2,1,28,138,310,167,24,28,1990,699,7.125894134477825,1.0902883267423098,1270
332570,迷你龙小剧场,1,0,0,4,25,105,394,197,11,18,1991,755,7.132450331125828,0.9397442000035369,1387
100526,黑执事 马戏团篇,2,2,3,15,50,203,477,329,44,39,1992,1164,7.130584192439863,1.1517770532393314,2152
36112,摩登原始人,0,0,0,0,2,16,34,19,4,1,1993,76,7.131578947368421,0.9367090384504044,179
40190,冰川时代,1,0,6,6,28,167,426,280,27,19,1994,960,7.125,1.0252032318846185,1823
206737,宣告黎明的露之歌,3,0,4,17,57,233,549,362,90,20,1995,1335,7.127340823970037,1.1172304105268809,1948
15958,Yes! 光之美少女5 GoGo!,0,0,0,1,20,36,63,55,14,7,1996,196,7.127551020408164,1.2285116773048879,355
12576,天降之物 计时的悲伤女神,5,3,8,29,93,417,829,590,107,79,1997,2160,7.1268518518518515,1.2032445705552322,3729
3711,游戏王－怪兽之决斗GX,1,1,2,19,51,200,399,279,70,30,1998,1052,7.1245247148288975,1.1863799550220624,1840
109724,元气少女缘结神◎,1,0,3,11,71,277,585,358,59,53,1999,1418,7.116361071932299,1.125358561612278,2758
37531,我的妹妹小桃子,0,1,1,0,3,10,15,16,3,3,2000,52,7.115384615384615,1.5019710915205104,95
35629,三个和尚,3,1,4,3,26,139,327,170,39,27,2001,739,7.121786197564276,1.1777362073252846,1464
30302,.hack//世界的彼方,1,0,2,5,6,51,107,71,18,6,2002,267,7.123595505617978,1.1944336383969214,425
3287,日式面包王,0,0,1,8,19,84,206,122,27,11,2003,478,7.123430962343096,1.0917315458693837,831
177084,钻石王牌 第2部 OAD,0,0,1,1,3,19,33,25,0,6,2004,88,7.125,1.2322604875150827,189
279219,BanG Dream! FILM LIVE,2,0,2,3,18,61,194,105,16,13,2005,414,7.120772946859903,1.1462618857685674,737
10526,我叫MT 第四季,2,3,4,3,19,49,110,75,25,17,2006,307,7.120521172638436,1.4954226757654214,551
49294,Love Live!,27,13,35,79,282,1193,2503,1611,362,260,2007,6365,7.118460329929301,1.2658224623087388,10706
269367,崩坏3 最后一课,3,0,1,2,9,36,72,65,7,9,2008,204,7.117647058823529,1.37408877219192,380
67751,哥普拉 剧场版,0,0,0,0,2,13,19,14,3,1,2009,52,7.115384615384615,1.0313144367532248,90
165889,一指城,0,1,0,0,4,14,28,23,6,0,2010,76,7.105263157894737,1.1537005377254197,115
80599,小马宝莉之小马国女孩,0,1,0,1,5,19,52,27,7,3,2011,115,7.113043478260869,1.1554424516085628,221
120191,火影忍者 剧场版 博人传,2,2,8,17,66,280,624,454,73,32,2012,1558,7.114890885750963,1.1217406161483727,2401
212003,赛马娘 Pretty Derby,13,12,11,43,198,884,2416,1476,205,113,2013,5371,7.1180413330850865,1.0783115844574844,9135
237834,中间管理录利根川,4,1,7,12,41,163,470,318,42,21,2014,1079,7.117701575532901,1.1292931265278723,2058
10560,我是小甜甜,1,0,1,1,13,39,114,59,17,5,2015,250,7.12,1.1320777358467924,478
349084,影宅 2nd Season,0,1,2,8,33,194,539,331,25,19,2016,1152,7.122395833333333,0.950028411261927,2105
253581,剑网3·侠肝义胆沈剑心,4,3,3,5,18,59,155,121,18,17,2017,403,7.116625310173697,1.3943510727926827,691
175527,剧场版 银河机攻队Majestic Prince 觉醒的基因,3,0,0,2,5,22,71,49,4,6,2018,162,7.117283950617284,1.3258391354908812,262
68961,哆啦美与哆啦A梦七小子的机器人学校七不思议,0,1,0,1,3,15,69,27,2,4,2019,122,7.114754098360656,1.0338272147821352,256
14749,京骚戏画,6,1,1,18,52,200,469,350,56,28,2020,1181,7.121083827265029,1.1768602341631442,2044
98294,偶像活动 剧场版,1,0,0,1,4,15,40,23,7,2,2021,93,7.118279569892473,1.2430405175585744,169
7354,爱你宝贝,1,0,0,2,5,36,59,47,8,5,2022,163,7.122699386503068,1.19185891893196,344
39794,绝园的暴风雨,4,4,21,58,225,849,1743,1293,250,125,2023,4572,7.124015748031496,1.164385008361069,7952
79689,银河英雄传说外传 第三次提亚马特会战,2,0,1,0,5,14,44,30,5,4,2024,105,7.114285714285714,1.4028154392016738,213
327550,剧场短篇 超时空要塞F 时之迷宫,0,0,1,1,10,27,51,40,7,5,2025,142,7.105633802816901,1.1968723706115978,273
388981,剑风传奇 黄金时代篇 MEMORIAL EDITION,1,1,1,5,10,30,68,61,9,8,2026,194,7.118556701030927,1.3589588113363495,430
4192,FREEDOM,0,0,0,1,4,27,61,29,4,5,2027,131,7.106870229007634,1.0356390393378916,244
6650,玩具总动员2,0,0,2,5,41,159,417,239,39,18,2028,920,7.116304347826087,1.0132574648040331,1627
190441,IDOLiSH7-偶像星愿-,5,3,3,7,18,72,141,133,30,15,2029,427,7.121779859484778,1.4450654526044788,823
36588,机动刑事808,1,1,0,0,5,17,78,33,6,3,2030,144,7.111111111111111,1.1187239203112371,230
356756,派对浪客诸葛孔明,24,3,9,54,216,1053,2636,1810,183,132,2031,6120,7.119281045751634,1.0792854114851445,10721
41658,向山进发,2,2,4,17,118,576,1576,883,106,66,2032,3350,7.117014925373135,0.9837682880401017,5523
7320,仓鼠管家,0,0,1,1,5,29,68,32,8,5,2033,149,7.114093959731544,1.1023477163834758,271
147934,海绵宝宝历险记,1,0,0,1,10,22,73,46,5,5,2034,163,7.122699386503068,1.149942682673883,354
5499,破刃之剑 第二章 诀别之路,0,2,2,5,38,139,361,237,34,14,2035,832,7.118990384615385,1.0430746617129305,1408
46703,侵略！！乌贼娘 OAD,2,0,1,4,19,113,350,187,16,14,2036,706,7.11614730878187,0.9817570540333873,1294
14645,家有贱狗,0,0,0,1,10,28,57,47,5,3,2037,151,7.099337748344371,1.0595198643157657,295
